time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-04-06T08:26:35.035Z,63.2284,-150.4321,117.5,1.5,ml,,,,0.41,ak,ak0214ewifqj,2021-04-06T08:30:55.249Z,"73 km ESE of Denali National Park, Alaska",earthquake,,0.8,,,automatic,ak,ak
2021-04-06T08:24:14.249Z,37.2391,-114.551,12,2.9,ml,15,101.14,0.507,0.1643,nn,nn00804416,2021-04-07T01:56:19.040Z,"41 km S of Caliente, Nevada",earthquake,,1.7,0.33,11,reviewed,nn,nn
2021-04-06T08:24:06.260Z,33.9898333,-116.678,16.19,0.88,ml,20,72,0.0546,0.17,ci,ci39840328,2021-04-06T08:27:38.393Z,"11km SW of Morongo Valley, CA",earthquake,0.36,0.74,0.109,22,automatic,ci,ci
2021-04-06T08:23:51.759Z,36.52783333,-98.98583333,7.78,1.34,ml,30,104,0.04949028832,0.12,ok,ok2021gsfk,2021-04-07T14:06:32.000Z,"9 km NNE of Quinlan, Oklahoma",earthquake,,0.2,0.19,11,reviewed,ok,ok
2021-04-06T08:23:12.410Z,13.1167,143.3879,196.72,4.6,mb,,63,1.515,0.72,us,us6000dzdb,2021-04-06T09:05:50.040Z,"139 km W of Umatac Village, Guam",earthquake,10.6,7.5,0.054,100,reviewed,us,us
2021-04-06T08:20:20.460Z,19.2096672058105,-155.448501586914,35.5,1.79999995,md,25,119,,0.119999997,hv,hv72414587,2021-04-06T08:23:33.410Z,"3 km ENE of Pāhala, Hawaii",earthquake,0.79,1.39999998,0.769999981,3,automatic,hv,hv
2021-04-06T08:16:15.489Z,-29.4845,-176.832,10,5.3,mb,,61,9.018,1.38,us,us6000dzd6,2021-04-06T08:36:09.040Z,"Kermadec Islands region",earthquake,8.4,1.8,0.05,136,reviewed,us,us
2021-04-06T07:57:03.950Z,35.475,-118.148,8.77,1.3,ml,22,54,0.06182,0.14,ci,ci39840320,2021-04-06T13:31:40.770Z,"33km ESE of Lake Isabella, CA",earthquake,0.24,0.62,0.161,23,reviewed,ci,ci
2021-04-06T07:51:35.490Z,35.7465,-118.5036667,7.25,1.19,ml,24,83,0.04461,0.17,ci,ci39840312,2021-04-06T21:17:57.487Z,"6km NW of Wofford Heights, CA",earthquake,0.27,0.57,0.343,5,reviewed,ci,ci
2021-04-06T07:47:50.950Z,35.8353333,-117.654,7.05,0.56,ml,10,91,0.0499,0.24,ci,ci39840304,2021-04-06T07:51:23.316Z,"24km WNW of Searles Valley, CA",earthquake,0.56,1.12,0.165,8,automatic,ci,ci
2021-04-06T07:44:44.470Z,35.8271667,-117.6441667,7.63,1.03,ml,15,78,0.0396,0.19,ci,ci39840296,2021-04-06T07:48:24.235Z,"23km WNW of Searles Valley, CA",earthquake,0.38,0.85,0.116,14,automatic,ci,ci
2021-04-06T07:42:52.896Z,31.65655725,-104.5352189,6.877099609,2.1,ml,22,78,0.03175194674,0.3,tx,tx2021gseb,2021-04-06T15:39:47.286Z,"59 km SSW of Whites City, New Mexico",earthquake,1.733664123,1.168272527,0.2,8,reviewed,tx,tx
2021-04-06T07:39:25.910Z,58.435,-154.8585,5.7,-0.58,ml,5,122,,0.17,av,av91023583,2021-04-07T01:06:10.720Z,"99 km NNW of Karluk, Alaska",earthquake,0.5,1.47,0.134199572195277,4,reviewed,av,av
2021-04-06T07:37:22.858Z,-28.9634,-176.5864,10,5.2,mww,,45,1.208,0.89,us,us6000dzcz,2021-04-06T13:17:53.040Z,"Kermadec Islands region",earthquake,9.8,1.8,0.065,23,reviewed,us,us
2021-04-06T07:24:23.684Z,62.6563,-151.3145,83.5,1.7,ml,,,,0.26,ak,ak0214evwjn2,2021-04-06T07:36:18.992Z,"33 km WNW of Petersville, Alaska",earthquake,,0.9,,,automatic,ak,ak
2021-04-06T07:16:25.459Z,69.5754,-143.4412,16.5,1.9,ml,,,,0.87,ak,ak0214evuu29,2021-04-06T07:28:47.515Z,"62 km S of Kaktovik, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-04-06T07:14:54.703Z,60.982,-149.5225,34.2,1.4,ml,,,,0.83,ak,ak0214evugvy,2021-04-06T07:23:56.448Z,"9 km NE of Hope, Alaska",earthquake,,0.2,,,automatic,ak,ak
2021-04-06T07:11:19.449Z,35.37333333,-97.92583333,5,1.4,ml,19,86,0.09808075321,0.22,ok,ok2021gsda,2021-04-06T19:28:12.333Z,"2 km SE of Union City, Oklahoma",earthquake,,1.7,0.16,5,reviewed,ok,ok
2021-04-06T07:07:20.260Z,19.335,-155.143666666667,6.71,2.81,ml,49,104,,0.11,hv,hv72414547,2021-04-07T02:11:57.410Z,"14 km S of Fern Forest, Hawaii",earthquake,0.3,0.37,0.169541848783866,27,reviewed,hv,hv
2021-04-06T07:01:51.660Z,17.8531,-66.8788,12,2.39,md,13,248,0.2022,0.1,pr,pr2021096001,2021-04-06T07:18:40.577Z,"13 km SSE of Guánica, Puerto Rico",earthquake,0.79,0.55,0.07,9,reviewed,pr,pr
2021-04-06T06:57:25.699Z,35.3785,-97.97566667,7.62,0.87,ml,14,101,0.06298763968,0.33,ok,ok2021gsco,2021-04-06T19:16:30.920Z,"3 km WSW of Union City, Oklahoma",earthquake,,1.2,0.25,5,reviewed,ok,ok
2021-04-06T06:55:48.189Z,35.37716667,-97.934,8.13,1.21,ml,16,73,0.09088216582,0.16,ok,ok2021gscn,2021-04-06T18:57:54.554Z,"1 km SSE of Union City, Oklahoma",earthquake,,1.4,0.1,3,reviewed,ok,ok
2021-04-06T06:54:22.400Z,58.171,-155.341,-0.11,-0.07,ml,4,265,,0.06,av,av91023578,2021-04-07T01:02:40.000Z,"85 km NW of Karluk, Alaska",earthquake,0.7,1.72,0.323676057188097,5,reviewed,av,av
2021-04-06T06:46:37.329Z,35.36883333,-97.9235,6.81,2.66,ml,67,35,0,0.55,ok,ok2021gscf,2021-04-07T10:04:31.277Z,"3 km SSE of Union City, Oklahoma",earthquake,,1.3,0.26,29,reviewed,ok,ok
2021-04-06T06:43:15.980Z,53.8356666666667,-166.807,5.46,0.37,ml,7,140,,0.13,av,av91218171,2021-04-06T23:17:00.680Z,"18 km WSW of Dutch Harbor, Alaska",earthquake,0.37,1.07,0.202075520043115,7,reviewed,av,av
2021-04-06T06:42:50.940Z,53.8365,-166.808,5.8,-0.4,ml,7,138,,0.14,av,av91023568,2021-04-06T23:20:07.300Z,"Fox Islands, Aleutian Islands, Alaska",earthquake,0.4,1.3,0.189553277104312,7,reviewed,av,av
2021-04-06T06:24:50.047Z,38.1393,-117.9752,9.1,1.6,ml,22,76.29,0.013,0.1181,nn,nn00804414,2021-04-06T15:58:50.350Z,"30 km SSE of Mina, Nevada",earthquake,,0.7,0.28,10,reviewed,nn,nn
2021-04-06T06:22:56.140Z,33.9621667,-118.3886667,19.62,1.29,ml,19,102,0.03609,0.26,ci,ci39840256,2021-04-06T06:26:40.084Z,"4km W of Inglewood, CA",earthquake,0.81,0.74,0.224,30,automatic,ci,ci
2021-04-06T06:18:32.149Z,35.37716667,-97.94183333,6,0.68,ml,16,71,0.08548322528,0.31,ok,ok2021gsbh,2021-04-06T18:42:21.809Z,"1 km S of Union City, Oklahoma",earthquake,,1.8,0.35,4,reviewed,ok,ok
2021-04-06T05:58:24.240Z,44.6741667,-112.0171667,7.15,0.75,ml,11,115,0.257,0.17,mb,mb80495004,2021-04-06T14:50:31.810Z,"37 km NNE of Spencer, Idaho",earthquake,0.47,4.73,0.146,5,reviewed,mb,mb
2021-04-06T05:58:08.840Z,19.48,-155.654,4.02,0.85,md,11,113,,0.08,hv,hv72414492,2021-04-07T07:23:08.580Z,"22 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.47,0.97,0.0915475867213716,6,reviewed,hv,hv
2021-04-06T05:55:43.180Z,39.2393,-120.0907,7.7,-0.3,ml,3,182.7,0.042,0.0732,nn,nn00804440,2021-04-06T21:39:07.491Z,"1 km NNW of Carnelian Bay, California",earthquake,,4,0,1,reviewed,nn,nn
2021-04-06T05:51:59.740Z,55.5565,-161.638666666667,2.19,0.94,ml,10,302,,0.2,av,av91218156,2021-04-06T22:58:06.420Z,"56 km SSW of Nelson Lagoon, Alaska",earthquake,0.78,1.28,0.260589449309717,9,reviewed,av,av
2021-04-06T05:47:16.948Z,-31.4525,-68.1169,101.8,4.6,mb,,55,0.493,1.05,us,us6000dzc6,2021-04-06T11:35:30.253Z,"27 km NE of Caucete, Argentina",earthquake,7.3,5.7,0.046,144,reviewed,us,us
2021-04-06T05:46:23.510Z,37.6466667,-119.0375,-0.06,-0.11,md,7,121,0.007615,0.03,nc,nc73545950,2021-04-06T09:10:40.051Z,"5km WNW of Mammoth Lakes, CA",earthquake,0.38,0.54,0.156,8,reviewed,nc,nc
2021-04-06T05:38:48.690Z,46.7251666666667,-122.173,15.9,0.76,ml,25,96,0.1769,0.14,uw,uw61722556,2021-04-06T18:49:23.540Z,"1 km NE of Mineral, Washington",earthquake,0.26,1,0.174013108920261,9,reviewed,uw,uw
2021-04-06T05:36:48.140Z,35.37883333,-97.93566667,6.45,1.08,ml,12,123,0.08908251897,0.11,ok,ok2021grzx,2021-04-06T18:22:06.339Z,"1 km SSE of Union City, Oklahoma",earthquake,,1.4,0.44,4,reviewed,ok,ok
2021-04-06T05:31:55.039Z,35.4205,-98.0485,16,0.78,ml,7,251,0.01619682163,0.2,ok,ok2021grzt,2021-04-06T18:11:29.035Z,"10 km WNW of Union City, Oklahoma",earthquake,,2.1,0.17,4,reviewed,ok,ok
2021-04-06T05:28:59.450Z,35.43933333,-98.079,19.68,0.43,ml,9,151,0.04319152435,0.2,ok,ok2021grzq,2021-04-06T18:05:32.687Z,"13 km WNW of Union City, Oklahoma",earthquake,,1.4,0.05,2,reviewed,ok,ok
2021-04-06T05:28:55.250Z,19.2216663360596,-155.38883972168,32.560001373291,1.75,md,30,158,,0.119999997,hv,hv72414467,2021-04-06T05:32:13.640Z,"9 km ENE of Pāhala, Hawaii",earthquake,0.68,0.899999976,0.839999974,7,automatic,hv,hv
2021-04-06T05:27:17.150Z,44.3213333,-115.1818333,5.81,1.65,ml,8,125,0.189,0.25,mb,mb80494974,2021-04-06T14:01:39.730Z,"22 km WNW of Stanley, Idaho",earthquake,0.63,1.98,0.249,10,reviewed,mb,mb
2021-04-06T05:22:04.687Z,18.4146,-73.5503,10,4.6,mb,,49,2.106,0.79,us,us6000dzc1,2021-04-06T15:05:21.040Z,"12 km SE of Baradères, Haiti",earthquake,5.3,1.7,0.107,26,reviewed,us,us
2021-04-06T05:21:26.789Z,38.1813,-117.9257,3.4,1,ml,15,119,0.047,0.0987,nn,nn00804412,2021-04-06T17:37:44.069Z,"Nevada",earthquake,,1.3,0.05,7,reviewed,nn,nn
2021-04-06T05:14:51.487Z,64.9572,-156.4614,0,1.3,ml,,,,0.68,ak,ak0214eunlfg,2021-04-06T05:29:23.679Z,"33 km NE of Galena, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-04-06T05:12:28.625Z,63.0272,-151.5289,0,1.6,ml,,,,0.75,ak,ak0214eun48e,2021-04-06T05:18:32.116Z,"58 km S of Denali National Park, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-04-06T05:11:23.657Z,58.4546,-136.9839,0,2.5,ml,,,,0.69,ak,ak0214eumw4t,2021-04-06T05:14:41.382Z,"47 km NW of Elfin Cove, Alaska",earthquake,,0.5,,,automatic,ak,ak
2021-04-06T05:10:53.840Z,37.4736667,-118.8216667,9.03,0.74,md,20,132,0.1163,0.03,nc,nc73545945,2021-04-06T07:30:07.667Z,"16km SW of Toms Place, CA",earthquake,0.29,1.49,0.159,18,reviewed,nc,nc
2021-04-06T05:01:29.070Z,63.2978,-144.8642,3.9,1.8,ml,,,,0.96,ak,ak0214eukrfs,2021-04-06T05:04:59.953Z,"40 km SSW of Dry Creek, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-04-06T04:59:39.030Z,44.4948333,-115.2071667,5.12,1.83,ml,8,138,0.333,0.16,mb,mb80494969,2021-04-06T13:55:28.490Z,"37 km NW of Stanley, Idaho",earthquake,0.48,2.37,0.214,12,reviewed,mb,mb
2021-04-06T04:55:26.410Z,35.40183333,-97.91466667,12.9,0.74,ml,7,183,0.09628110636,0.17,ok,ok2021gryn,2021-04-06T17:58:33.362Z,"2 km ENE of Union City, Oklahoma",earthquake,,2.6,0.13,4,reviewed,ok,ok
2021-04-06T04:47:43.980Z,40.3143333,-121.2435,10.62,1.03,md,7,137,0.1003,0.05,nc,nc73545940,2021-04-06T06:55:05.454Z,"1km NW of Chester, CA",earthquake,0.7,0.93,0.208,6,reviewed,nc,nc
2021-04-06T04:45:55.530Z,35.43083333,-98.05766667,16.64,0.78,ml,10,198,0.02429523245,0.22,ok,ok2021gryf,2021-04-06T17:52:50.225Z,"11 km WNW of Union City, Oklahoma",earthquake,,1.6,0.25,5,reviewed,ok,ok
2021-04-06T04:41:34.471Z,29.17785645,-97.59995404,1.614013672,1.9,ml,17,56,0.03317273609,0.2,tx,tx2021gryc,2021-04-06T15:52:17.640Z,"10 km SSE of Smiley, Texas",earthquake,1.24738831,1.48657994,0.2,11,reviewed,tx,tx
2021-04-06T04:41:08.450Z,37.2363333,-119.4373333,25.47,1.55,md,8,93,0.2483,0.08,nc,nc73545935,2021-04-06T08:21:07.287Z,"7km E of North Fork, CA",earthquake,0.39,1.6,0.112,11,reviewed,nc,nc
2021-04-06T04:36:47.343Z,29.17510986,-97.59892004,2.469930013,1.6,ml,14,57,0.03233511115,0.2,tx,tx2021grxx,2021-04-06T16:13:30.256Z,"10 km SSE of Smiley, Texas",earthquake,1.394072522,2.0636078,0.1,10,reviewed,tx,tx
2021-04-06T04:27:40.950Z,36.3601667,-89.4688333,6.12,1.74,md,24,65,0.02649,0.05,nm,nm60332032,2021-04-06T17:32:37.060Z,"2 km S of Tiptonville, Tennessee",earthquake,0.5,0.7,0.124,20,reviewed,nm,nm
2021-04-06T04:27:23.236Z,-21.0961,-68.9656,123.36,3.9,mb,,80,0.966,0.36,us,us6000dzbx,2021-04-06T16:53:35.577Z,"150 km N of Calama, Chile",earthquake,5.7,9.8,0.195,7,reviewed,us,us
2021-04-06T04:22:47.799Z,38.1628,-117.9054,9.6,0.9,ml,17,98.55,0.027,0.1373,nn,nn00804410,2021-04-06T17:09:57.523Z,"30 km SE of Mina, Nevada",earthquake,,0.9,0.29,7,reviewed,nn,nn
2021-04-06T04:16:35.210Z,33.9323333,-118.3361667,22.57,1.72,ml,43,84,0.06181,0.28,ci,ci39840224,2021-04-06T04:20:39.081Z,"2km ESE of Lennox, CA",earthquake,0.44,0.67,0.124,29,automatic,ci,ci
2021-04-06T04:13:27.560Z,46.85,-121.759833333333,1.21,0.5,ml,15,85,0.02275,0.09,uw,uw61722551,2021-04-06T12:02:06.450Z,"23 km ENE of Ashford, Washington",earthquake,0.34,0.54,0.207540018768124,7,reviewed,uw,uw
2021-04-06T04:08:55.923Z,31.72802452,-104.1061352,8.111083984,1.6,ml,14,52,0.06454710696,0.2,tx,tx2021grxa,2021-04-06T16:56:54.333Z,"48 km W of Mentone, Texas",earthquake,1.093248202,1.430243214,0.2,6,reviewed,tx,tx
2021-04-06T04:08:02.490Z,37.6036667,-118.8513333,-0.25,1.12,md,15,146,0.01787,0.08,nc,nc73545925,2021-04-06T15:53:07.373Z,"12km ESE of Mammoth Lakes, CA",earthquake,0.36,0.51,0.397,14,reviewed,nc,nc
2021-04-06T04:05:17.335Z,62.0064,-151.2229,72.1,2.4,ml,,,,0.43,ak,ak0214eu05r1,2021-04-06T04:18:34.258Z,"9 km E of Skwentna, Alaska",earthquake,,0.6,,,automatic,ak,ak
2021-04-06T04:00:46.710Z,36.9533333,-120.1433333,18.25,1.68,md,9,117,0.2025,0.09,nc,nc73545920,2021-04-06T07:55:07.144Z,"7km W of Madera, CA",earthquake,0.59,0.81,0.278,16,reviewed,nc,nc
2021-04-06T03:52:23.143Z,61.8387,-149.0656,36.4,1.2,ml,,,,0.32,ak,ak0214etot8q,2021-04-06T03:55:20.489Z,"13 km N of Buffalo Soapstone, Alaska",earthquake,,0.5,,,automatic,ak,ak
2021-04-06T03:46:24.026Z,63.9729,-146.8681,6.2,1.3,ml,,,,0.41,ak,ak0214etnj0i,2021-04-06T03:55:20.310Z,"46 km SSW of Harding-Birch Lakes, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-04-06T03:43:55.220Z,33.94,-118.3361667,20.7,1.61,ml,29,87,0.05469,0.29,ci,ci39840208,2021-04-06T12:22:34.386Z,"2km E of Lennox, CA",earthquake,0.76,0.79,0.153,31,automatic,ci,ci
2021-04-06T03:30:41.470Z,33.936,-116.8111667,7.98,0.94,ml,35,51,0.09894,0.24,ci,ci39840200,2021-04-06T03:34:29.782Z,"3km NW of Cabazon, CA",earthquake,0.32,1.08,0.18,28,automatic,ci,ci
2021-04-06T03:30:23.370Z,36.0153351,-120.5723343,3.86,0.77,md,8,142,0.04458,0.02,nc,nc73545915,2021-04-06T03:45:07.012Z,"18km NW of Parkfield, CA",earthquake,0.48,0.73,0.41,5,automatic,nc,nc
2021-04-06T03:26:46.030Z,34.1353333,-117.4493333,7.1,0.81,ml,15,144,0.1041,0.25,ci,ci39840192,2021-04-06T03:30:32.761Z,"4km N of Fontana, CA",earthquake,0.94,1.9,0.218,15,automatic,ci,ci
2021-04-06T03:07:40.070Z,33.4646667,-116.5655,11.45,0.33,ml,18,127,0.04287,0.12,ci,ci39840184,2021-04-06T21:11:26.441Z,"14km SE of Anza, CA",earthquake,0.28,0.45,0.07,6,reviewed,ci,ci
2021-04-06T03:04:24.440Z,33.0328333,-116.4423333,7.24,2.34,ml,86,19,0.04448,0.2,ci,ci39840176,2021-04-06T16:40:37.430Z,"16km ESE of Julian, CA",earthquake,0.13,0.56,0.11,24,reviewed,ci,ci
2021-04-06T02:51:31.880Z,19.4786666666667,-155.6535,4.28,1.15,md,16,75,,0.11,hv,hv72414327,2021-04-07T07:14:22.570Z,"22 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.38,0.77,0.222732894121142,10,reviewed,hv,hv
2021-04-06T02:44:03.630Z,39.4273333,-110.3248333,-1.06,1.98,md,4,169,0.003236,0.09,uu,uu60431937,2021-04-06T14:49:44.230Z,"14 km SSE of Sunnyside, Utah",earthquake,2.42,0.25,0.485,4,reviewed,uu,uu
2021-04-06T02:34:15.942Z,38.1712,-118.0871,3.6,1.3,ml,20,124.38,0.03,0.1366,nn,nn00804409,2021-04-06T16:51:21.991Z,"24 km S of Mina, Nevada",earthquake,,1.2,0.19,10,reviewed,nn,nn
2021-04-06T02:30:36.020Z,39.8641667,-111.0666667,2.1,1.26,md,9,89,0.1999,0.2,uu,uu60431932,2021-04-06T15:18:30.790Z,"17 km NNE of Scofield, Utah",earthquake,1.05,13.5,0.267,4,reviewed,uu,uu
2021-04-06T02:26:57.615Z,-24.1635,-67.1738,246.67,4.6,mb,,81,1.518,0.79,us,us6000dzbi,2021-04-06T03:55:23.825Z,"87 km W of San Antonio de los Cobres, Argentina",earthquake,7.3,15.3,0.273,4,reviewed,us,us
2021-04-06T02:21:32.740Z,44.8248333,-111.538,16.26,0.48,ml,7,221,0.077,0.1,mb,mb80494999,2021-04-06T14:43:50.310Z,"28 km WNW of Hebgen Lake Estates, Montana",earthquake,2.11,1.13,0.119,4,reviewed,mb,mb
2021-04-06T02:14:03.480Z,36.0163345,-120.5759964,3.86,1.79,md,16,81,0.0436,0.05,nc,nc73545905,2021-04-06T02:35:05.230Z,"18km NW of Parkfield, CA",earthquake,0.26,0.54,0.16,11,automatic,nc,nc
2021-04-06T02:06:24.045Z,65.726,-151.9771,0,1.9,ml,,,,1.03,ak,ak0214estiwl,2021-04-06T02:17:19.317Z,"62 km N of Tanana, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-04-06T02:01:32.660Z,32.7451667,-115.8235,9.69,1.04,ml,17,98,0.1259,0.22,ci,ci39840168,2021-04-06T14:07:11.958Z,"16km E of Ocotillo, CA",earthquake,0.4,0.9,0.149,7,reviewed,ci,ci
2021-04-06T01:59:56.255Z,-62.2968,-58.2372,10,4.4,mb,,157,0.207,0.64,us,us6000dzbg,2021-04-06T02:21:05.040Z,"South Shetland Islands",earthquake,5.6,2,0.203,7,reviewed,us,us
2021-04-06T01:57:55.406Z,30.94624092,-103.2071498,4.383422852,2.5,ml,39,58,0.06937578874,0.3,tx,tx2021grsr,2021-04-06T14:45:02.257Z,"31 km W of Fort Stockton, Texas",earthquake,0.9158325197,0.8763979949000001,0.2,19,reviewed,tx,tx
2021-04-06T01:57:33.170Z,32.7391667,-115.8315,7.97,1.85,ml,21,57,0.1192,0.26,ci,ci39840160,2021-04-06T02:01:22.695Z,"15km E of Ocotillo, CA",earthquake,0.55,2.15,0.241,28,automatic,ci,ci
2021-04-06T01:52:16.220Z,33.9385,-118.3466667,18.91,1.43,ml,35,78,0.02339,0.23,ci,ci39840152,2021-04-06T14:22:04.559Z,"0km E of Lennox, CA",earthquake,0.29,0.57,0.149,27,reviewed,ci,ci
2021-04-06T01:44:52.490Z,37.578167,-121.5914993,0.16,2.42,md,55,59,0.09531,0.14,nc,nc73545900,2021-04-06T05:00:08.438Z,"19km SE of Livermore, CA",earthquake,0.21,5.75,0.11,50,automatic,nc,nc
2021-04-06T01:37:12.850Z,46.1781666666667,-122.781666666667,17.85,1.35,ml,17,112,0.0379,0.14,uw,uw61713002,2021-04-06T01:52:38.270Z,"10 km ENE of Kelso, Washington",earthquake,0.44,0.49,0.220253438391237,11,reviewed,uw,uw
2021-04-06T01:36:55.342Z,26.6325,88.6389,10,3.9,mb,,200,2.094,1.28,us,us6000dzbe,2021-04-06T21:46:31.774Z,"15 km NW of Jalpāiguri, India",earthquake,9.4,2,0.21,6,reviewed,us,us
2021-04-06T01:35:11.297Z,63.0944,-151.2389,22.4,1.9,ml,,,,1.3,ak,ak0214ese5ng,2021-04-06T01:43:24.694Z,"55 km SSE of Denali National Park, Alaska",earthquake,,1.1,,,automatic,ak,ak
2021-04-06T01:28:39.830Z,19.4771666666667,-155.6465,3.76,0.87,md,12,110,,0.11,hv,hv72414242,2021-04-07T07:01:32.440Z,"23 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.43,0.83,0.0880792868069384,7,reviewed,hv,hv
2021-04-06T01:28:30.426Z,61.7213,-149.7349,34.2,1.2,ml,,,,0.59,ak,ak0214escteq,2021-04-06T01:34:42.998Z,"11 km NNE of Houston, Alaska",earthquake,,0.2,,,automatic,ak,ak
2021-04-06T01:24:36.370Z,44.6696667,-112.0033333,10.69,1.23,ml,17,99,0.248,0.21,mb,mb80494964,2021-04-06T13:38:42.400Z,"37 km NNE of Spencer, Idaho",earthquake,0.49,1.21,0.178,10,reviewed,mb,mb
2021-04-06T01:19:51.077Z,31.600685,-103.9935076,8.316748047,1.6,ml,13,81,0.08373861891,0.2,tx,tx2021grrl,2021-04-06T16:48:40.399Z,"36 km NNW of Toyah, Texas",earthquake,1.243238417,1.323164635,0.1,6,reviewed,tx,tx
2021-04-06T01:12:22.470Z,44.6698333,-112.012,9.3,1.49,ml,21,99,0.254,0.2,mb,mb80494959,2021-04-06T13:48:19.740Z,"37 km NNE of Spencer, Idaho",earthquake,0.51,1.59,0.216,11,reviewed,mb,mb
2021-04-06T01:12:21.640Z,33.949,-118.3503333,19.29,2.09,ml,55,50,0.03337,0.19,ci,ci39840136,2021-04-06T16:07:18.380Z,"1km SSW of Inglewood, CA",earthquake,0.2,0.29,0.089,16,reviewed,ci,ci
2021-04-06T01:10:17.010Z,33.9441667,-118.3455,18.68,2.28,ml,56,48,0.02711,0.18,ci,ci39840128,2021-04-06T15:15:47.160Z,"1km NE of Lennox, CA",earthquake,0.18,0.29,0.143,18,reviewed,ci,ci
2021-04-06T01:02:16.195Z,61.4491,-150.6476,45.6,1.7,ml,,,,0.65,ak,ak0214es77p7,2021-04-06T01:12:40.085Z,"12 km SW of Susitna, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-04-06T00:58:19.230Z,33.286,-116.2253333,1,1.38,ml,35,82,0.09611,0.28,ci,ci39840120,2021-04-06T01:01:59.824Z,"14km ENE of Borrego Springs, CA",earthquake,0.39,1.03,0.124,25,automatic,ci,ci
2021-04-06T00:55:09.750Z,33.71,-116.8211667,14.35,0.66,ml,16,179,0.08283,0.19,ci,ci39840112,2021-04-06T00:58:53.949Z,"8km ESE of Valle Vista, CA",earthquake,0.97,0.71,0.103,8,automatic,ci,ci
2021-04-06T00:53:34.030Z,19.298,-155.245166666667,7.59,1.58,md,45,106,,0.1,hv,hv72414217,2021-04-06T01:09:11.040Z,"16 km S of Volcano, Hawaii",earthquake,0.27,0.46,0.14417178323782,21,reviewed,hv,hv
2021-04-06T00:51:16.488Z,38.1493,-117.9496,12.1,1.5,ml,19,93.06,0.013,0.116,nn,nn00804405,2021-04-06T16:26:38.458Z,"30 km SSE of Mina, Nevada",earthquake,,0.7,0.18,9,reviewed,nn,nn
2021-04-06T00:46:48.720Z,33.9476667,-118.3676667,22.14,1.63,ml,32,72,0.04304,0.25,ci,ci39840096,2021-04-06T01:46:19.969Z,"2km NW of Lennox, CA",earthquake,0.38,0.62,0.205,40,reviewed,ci,ci
2021-04-06T00:43:13.280Z,45.3385,-121.7595,1.33,-0.34,md,5,170,0.03477,0.06,uw,uw61712997,2021-04-06T22:18:10.170Z,"3 km N of Government Camp, Oregon",earthquake,0.54,0.41,0.251533490899239,5,reviewed,uw,uw
2021-04-06T00:40:40.920Z,17.9368,-66.851,12,2.55,md,19,197,0.196,0.14,pr,pr2021096000,2021-04-06T00:57:35.395Z,"6 km SE of Maria Antonia, Puerto Rico",earthquake,0.53,0.36,0.17,11,reviewed,pr,pr
2021-04-06T00:32:35.790Z,33.2823333,-116.2238333,3.1,1.36,ml,34,160,0.09291,0.23,ci,ci39840088,2021-04-06T20:15:14.947Z,"14km ENE of Borrego Springs, CA",earthquake,0.36,0.55,0.037,7,reviewed,ci,ci
2021-04-06T00:24:37.468Z,32.4041748,-101.650867,1.516194661,1.5,ml,12,84,0.1570605198,0.3,tx,tx2021grpp,2021-04-06T16:41:46.640Z,"14 km SSE of Ackerly, Texas",earthquake,1.51426118,2.27859959,0.1,6,reviewed,tx,tx
2021-04-06T00:15:28.038Z,-8.213,-74.4555,150.27,4.4,mb,,112,1.799,0.52,us,us6000dzau,2021-04-06T00:32:40.040Z,"21 km NNE of Pucallpa, Peru",earthquake,3.1,9.5,0.126,18,reviewed,us,us
2021-04-06T00:03:07.456Z,58.5117,-137.0912,4.3,1.9,ml,,,,0.48,ak,ak0214erlzxc,2021-04-06T05:03:19.511Z,"56 km NW of Elfin Cove, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2021-04-05T23:56:36.510Z,58.4159,-137.067,0.1,3.1,ml,,,,0.83,ak,ak0214di30qk,2021-04-06T00:20:05.040Z,"49 km WNW of Elfin Cove, Alaska",earthquake,,0.8,,,automatic,ak,ak
2021-04-05T23:53:57.260Z,35.799,-117.628,6.77,1.05,ml,17,86,0.02989,0.11,ci,ci39840048,2021-04-06T20:07:22.176Z,"20km NNE of Ridgecrest, CA",earthquake,0.17,0.3,0.099,5,reviewed,ci,ci
2021-04-05T23:39:32.450Z,49.228,-122.5915,8.61,1.56,ml,12,134,0.514,0.43,uw,uw61722526,2021-04-06T20:13:41.660Z,"1 km NE of Maple Ridge, Canada",earthquake,0.94,36.55,0.0979682316294489,5,reviewed,uw,uw
